1642,674,conifer,c4_6,490273.79205475556,229887.51192492273,auto
3751,5886,conifer,c4_6,490625.4008608521,229018.7566327974,auto
3751,5886,conifer,c4_6,490625.4008608521,229018.7566327974,auto
3623,5825,conifer,c4_6,490604.02067456924,229028.91751340707,auto
3495,5714,conifer,c4_6,490582.64048828644,229047.54579452475,auto
3462,5648,conifer,c4_6,490577.1366779562,229058.55341518522,auto
3107,5302,conifer,c4_6,490518.07655941264,229116.1317386399,auto
1780,127,deciduous,d1_6,490296.86572113994,229978.7481653969,auto
1853,60,deciduous,d1_6,490308.9317668639,229989.75578605736,auto
1780,127,deciduous,d1_6,490296.86572113994,229978.7481653969,auto
1771,191,deciduous,d1_6,490295.3839260511,229967.95222974915,auto
1625,339,deciduous,d1_6,490271.0401495904,229943.39676827582,auto
1762,312,deciduous,d1_6,490293.9021309622,229947.84215354253,auto
1759,360,deciduous,d1_6,490293.267075924,229939.79812305988,auto
1759,360,deciduous,d1_6,490293.267075924,229939.79812305988,auto
1757,412,deciduous,d1_6,490293.05539091135,229931.11903753915,auto
1750,483,deciduous,d1_6,490291.7852808351,229919.26467682788,auto
1742,534,deciduous,d1_6,490290.51517075894,229910.79727631985,auto
1828,471,deciduous,d1_6,490304.9097516226,229921.3815269549,auto
1916,421,deciduous,d1_6,490319.516017499,229929.63724245023,auto
1994,375,deciduous,d1_6,490332.42880327377,229937.25790290747,auto
2066,332,deciduous,d1_6,490344.49484899774,229944.45519333932,auto
2159,280,deciduous,d1_6,490359.9478549249,229953.13427886006,auto
2380,148,deciduous,d1_6,490396.7810471349,229975.14952018097,auto
2471,83,deciduous,d1_6,490412.02236804937,229985.94545582874,auto
2729,148,deciduous,d1_6,490454.9944256277,229975.14952018097,auto
1726,614,deciduous,d1_6,490287.7632655938,229897.46112051967,auto
1394,702,deciduous,d1_6,490232.5134772788,229882.8548546433,auto
1394,702,deciduous,d1_6,490232.5134772788,229882.8548546433,auto
1712,709,deciduous,d1_6,490285.4347304541,229881.58474456708,auto
1720,927,deciduous,d1_6,490286.916525543,229845.3866073952,auto
1613,965,deciduous,d1_6,490268.9232994634,229839.03605701416,auto
1674,1017,deciduous,d1_6,490279.08418007306,229830.35697149343,auto
1674,1151,deciduous,d1_6,490279.08418007306,229807.9183601471,auto
1555,1244,deciduous,d1_6,490259.39747389185,229792.46535421992,auto
1682,1242,deciduous,d1_6,490280.56597516197,229792.88872424533,auto
1661,1332,deciduous,d1_6,490276.96732994606,229777.85908834354,auto
1536,1325,deciduous,d1_6,490256.22219870135,229778.91751340707,auto
1511,1446,deciduous,d1_6,490251.98849844735,229758.80743720045,auto
1634,1386,deciduous,d1_6,490272.5219446793,229768.7566327974,auto
1620,1469,deciduous,d1_6,490270.19340953964,229754.99710697183,auto
1511,1446,deciduous,d1_6,490251.98849844735,229758.80743720045,auto
1406,1649,deciduous,d1_6,490234.41864239314,229724.93783516827,auto
1487,1677,deciduous,d1_6,490247.966483206,229720.28076488886,auto
1613,1554,deciduous,d1_6,490268.9232994634,229740.81421112086,auto
1606,1670,deciduous,d1_6,490267.8648743999,229721.55087496506,auto
1600,1720,deciduous,d1_6,490266.8064493364,229713.083474457,auto
1593,1778,deciduous,d1_6,490265.7480242729,229703.55764888547,auto
1593,1778,deciduous,d1_6,490265.7480242729,229703.55764888547,auto
1587,1831,deciduous,d1_6,490264.6895992094,229694.66687835203,auto
1581,1883,deciduous,d1_6,490263.6311741459,229685.98779283126,auto
1647,1872,deciduous,d1_6,490274.6387948064,229687.8929579456,auto
1704,1886,deciduous,d1_6,490284.1646203779,229685.56442280588,auto
1762,1907,deciduous,d1_6,490293.9021309622,229681.96577758994,auto
1477,1732,deciduous,d1_6,490246.2730031044,229711.1783093427,auto
1465,1808,deciduous,d1_6,490244.3678379901,229698.47720858065,auto
1449,1850,deciduous,d1_6,490241.61593282496,229691.4916031615,auto
1432,1948,deciduous,d1_6,490238.8640276599,229675.19185718353,auto
1432,1948,deciduous,d1_6,490238.8640276599,229675.19185718353,auto
1417,2011,deciduous,d1_6,490236.32380750746,229664.60760654847,auto
1380,2094,deciduous,d1_6,490230.18494213914,229650.84808072288,auto
1513,2145,deciduous,d1_6,490252.41186847276,229642.38068021485,auto
1513,2145,deciduous,d1_6,490252.41186847276,229642.38068021485,auto
1539,2051,deciduous,d1_6,490256.64556872676,229658.04537115473,auto
2005,3200,deciduous,d1_6,490334.33396838803,229466.47043466024,auto
2236,2032,deciduous,d1_6,490372.8606406997,229661.22064634523,auto
2559,2107,deciduous,d1_6,490426.62863392575,229648.73123059588,auto
2951,2030,deciduous,d1_6,490492.0393028504,229661.43233135794,auto
2983,1870,deciduous,d1_6,490497.33142816793,229688.1046429583,auto
3115,1540,deciduous,d1_6,490519.3466694888,229743.14274626056,auto
3271,1160,deciduous,d1_6,490545.3839260511,229806.4365650582,auto
3367,998,deciduous,d1_6,490561.26030200365,229833.53224668393,auto
3412,824,deciduous,d1_6,490568.8809624609,229862.533093424,auto
3354,817,deciduous,d1_6,490559.14345187665,229863.5915184875,auto
3285,807,deciduous,d1_6,490547.71246119076,229865.2849985891,auto
3218,798,deciduous,d1_6,490536.4931555176,229866.76679367802,auto
2599,749,deciduous,d1_6,490433.40255433216,229875.02250917334,auto
2512,737,deciduous,d1_6,490418.7962884558,229876.92767428767,auto
2441,729,deciduous,d1_6,490406.94192774454,229878.40946937658,auto
2359,704,deciduous,d1_6,490393.39408693166,229882.4314846179,auto
