635,190,deciduous,d9_6,321105.92583968356,181968.16391476186,auto
635,190,deciduous,d9_6,321105.92583968356,181968.16391476186,auto
610,54,deciduous,d9_6,321101.90382444224,181990.81421112086,auto
962,251,deciduous,d9_6,321160.54057296045,181958.00303415218,auto
986,248,deciduous,d9_6,321164.5625882018,181958.4264041776,auto
1008,284,deciduous,d9_6,321168.1612334177,181952.49922382197,auto
1195,121,deciduous,d9_6,321199.2789302848,181979.5949054477,auto
1474,671,deciduous,d9_6,321245.849633079,181887.9352949481,auto
179,1916,deciduous,d9_6,321029.9309201239,181680.48398250106,auto
158,2094,deciduous,d9_6,321026.54395992064,181650.84808072288,auto
83,2151,deciduous,d9_6,321014.0545441713,181641.32225515135,auto
4714,2306,deciduous,d9_6,321785.8581004795,181615.4966836018,auto
4793,2190,deciduous,d9_6,321798.982571267,181634.7600197576,auto
4975,2333,deciduous,d9_6,321829.2535280832,181611.05129833508,auto
5011,2337,deciduous,d9_6,321835.3923934516,181610.416243297,auto
5060,2211,deciduous,d9_6,321843.4364239342,181631.37305955437,auto
5074,2147,deciduous,d9_6,321845.7649590739,181641.95731018943,auto
5122,2095,deciduous,d9_6,321853.80898955656,181650.6363957102,auto
5122,2095,deciduous,d9_6,321853.80898955656,181650.6363957102,auto
5194,1963,deciduous,d9_6,321865.87503528054,181672.65163703111,auto
5182,1896,deciduous,d9_6,321863.75818515354,181683.87094270426,auto
5015,1924,deciduous,d9_6,321836.0274484897,181679.21387242485,auto
5140,1788,deciduous,d9_6,321856.7725797344,181701.86416878385,auto
5216,1889,deciduous,d9_6,321869.47368049645,181684.92936776776,auto
5556,1915,deciduous,d9_6,321926.20526390034,181680.69566751373,auto
4766,1747,deciduous,d9_6,321794.53718600026,181708.6380891903,auto
5267,1627,deciduous,d9_6,321877.9410810045,181728.7481653969,auto
5324,1736,deciduous,d9_6,321887.46690657607,181710.5432543046,auto
5329,1748,deciduous,d9_6,321888.31364662683,181708.4264041776,auto
5415,1682,deciduous,d9_6,321902.70822749054,181719.43402483806,auto
5415,1682,deciduous,d9_6,321902.70822749054,181719.43402483806,auto
5391,1536,deciduous,d9_6,321898.6862122492,181743.77780129868,auto
5532,1552,deciduous,d9_6,321922.183248659,181741.23758114627,auto
5532,1552,deciduous,d9_6,321922.183248659,181741.23758114627,auto
5532,1552,deciduous,d9_6,321922.183248659,181741.23758114627,auto
5631,1433,deciduous,d9_6,321938.6946796497,181760.92428732745,auto
5504,1365,deciduous,d9_6,321917.5261783796,181772.35527801333,auto
5663,1389,deciduous,d9_6,321943.9868049672,181768.333262772,auto
5663,1389,deciduous,d9_6,321943.9868049672,181768.333262772,auto
5698,1343,deciduous,d9_6,321949.91398532287,181775.95392322924,auto
5771,1200,deciduous,d9_6,321961.98003104684,181799.87432966445,auto
5771,1200,deciduous,d9_6,321961.98003104684,181799.87432966445,auto
5616,1174,deciduous,d9_6,321936.1544594973,181804.10802991848,auto
5712,1040,deciduous,d9_6,321952.2425204626,181826.5466412648,auto
5798,1138,deciduous,d9_6,321966.4254163136,181810.2468952868,auto
5866,1045,deciduous,d9_6,321977.8564069994,181825.699901214,auto
5866,1045,deciduous,d9_6,321977.8564069994,181825.699901214,auto
5381,995,deciduous,d9_6,321896.99273214757,181833.95561670934,auto
4437,151,deciduous,d9_6,321739.7107677107,181974.72615015556,auto
4408,218,deciduous,d9_6,321734.84201241855,181963.5068444824,auto
4412,231,deciduous,d9_6,321735.47706745664,181961.3899943554,auto
4035,1050,deciduous,d9_6,321672.6066186844,181824.8531611632,auto
3988,1013,deciduous,d9_6,321664.77427321445,181830.99202653152,auto
3908,938,deciduous,d9_6,321651.4381174143,181843.4814422809,auto
3844,906,deciduous,d9_6,321640.85386677925,181848.77356759843,auto
3844,906,deciduous,d9_6,321640.85386677925,181848.77356759843,auto
