2537,2207,deciduous,d12_4,403537.03216,482532.82224,auto
2689,2124,deciduous,d12_4,403569.20752,482550.39168,auto
697,2486,deciduous,deciduous,403147.56871668115,482473.69459531014,manual
1026,1972,deciduous,d12_4,403217.18368,482582.56704,auto
1271,1861,deciduous,deciduous,403269.09114273684,482605.8952796472,manual
1523,2152,deciduous,deciduous,403322.4869161814,482544.3976171826,manual
1598,2240,deciduous,d12_4,403338.26464,482525.8368,auto
1623,2273,deciduous,d12_4,403343.55664,482518.85136,auto
1387,2389,deciduous,d12_4,403293.60016,482494.29648,auto
1513,2550,deciduous,deciduous,403320.27711330954,482460.0687673114,manual
1770,2892,deciduous,d12_4,403374.6736,482387.82144,auto
1824,2881,deciduous,d12_4,403386.10432,482390.14992,auto
1832,2926,deciduous,d12_4,403387.79776,482380.62432,auto
1884,2913,deciduous,d12_4,403398.80512,482383.37616,auto
2117,2761,deciduous,d12_4,403448.12656,482415.55152,auto
1942,3131,deciduous,d12_4,403411.08256,482337.22992,auto
2100,2905,deciduous,deciduous,403444.6628122932,482384.9456515232,manual
1635,3258,deciduous,d12_4,403346.0968,482310.34656,auto
1556,3299,deciduous,d12_4,403329.37408,482301.66768,auto
1275,2875,deciduous,d12_4,403269.892,482391.42,auto
1255,2924,deciduous,deciduous,403265.7760726436,482380.8955876533,manual
1213,3507,deciduous,d12_4,403256.76784,482257.63824,auto
1213,3507,deciduous,d12_4,403256.76784,482257.63824,auto
1128,3520,deciduous,d12_4,403238.77504,482254.8864,auto
1128,3520,deciduous,d12_4,403238.77504,482254.8864,auto
1219,3597,deciduous,d12_4,403258.03792,482238.58704,auto
1198,3656,deciduous,d12_4,403253.59264,482226.09792,auto
697,3798,deciduous,d12_4,403147.54096,482196.03936,auto
2719,1446,deciduous,deciduous,403575.59685436054,482693.8648110005,manual
3012,1284,deciduous,deciduous,403637.7081333329,482728.1523426182,manual
3091,1441,deciduous,d12_4,403654.30288,482694.96912,auto
3160,1477,deciduous,d12_4,403668.9088,482687.34864,auto
3232,1526,deciduous,d12_4,403684.14976,482676.97632,auto
3265,1581,deciduous,d12_4,403691.1352,482665.33392,auto
3311,1628,deciduous,d12_4,403700.87248,482655.38496,auto
3372,1703,deciduous,d12_4,403713.78496,482639.50896,auto
3433,1774,deciduous,d12_4,403726.69744,482624.47968,auto
3481,1794,deciduous,d12_4,403736.85808,482620.24608,auto
3541,1868,deciduous,d12_4,403749.55888,482604.58176,auto
3297,2025,deciduous,d12_4,403697.90896,482571.348,auto
3297,2025,deciduous,d12_4,403697.90896,482571.348,auto
2831,2067,deciduous,deciduous,403599.40969599073,482562.44075500034,manual
3064,2207,deciduous,deciduous,403648.75485585723,482532.61246039136,manual
3437,2016,deciduous,d12_4,403727.54416,482573.25312,auto
3478,2020,deciduous,d12_4,403736.22304,482572.4064,auto
2436,3027,deciduous,d12_4,403515.65248,482359.24464,auto
1485,2839,deciduous,deciduous,403314.38491370424,482398.93957329344,manual
1546,2849,deciduous,deciduous,403327.27359627426,482396.9141598444,manual
