715,1901,deciduous,d13_6,414119.2619954838,503683.02420265344,auto
1352,1483,deciduous,d13_6,414225.52787185967,503752.66857183207,auto
449,955,deciduous,d13_6,414075.0198278292,503840.7295371157,auto
449,955,deciduous,d13_6,414075.0198278292,503840.7295371157,auto
1919,1625,deciduous,d13_6,414319.9393875244,503728.9598504096,auto
1919,1625,deciduous,d13_6,414319.9393875244,503728.9598504096,auto
1754,1310,deciduous,deciduous,414292.5742214067,503781.4295207481,manual
1828,1435,deciduous,d13_6,414304.9097516226,503760.7126023147,auto
1987,1779,deciduous,d13_6,414331.37037821027,503703.34596387274,auto
1987,1779,deciduous,d13_6,414331.37037821027,503703.34596387274,auto
2001,1820,deciduous,d13_6,414333.69891334994,503696.5720434663,auto
2229,2325,deciduous,d13_6,414371.59053062345,503612.32140841126,auto
2170,2201,deciduous,d13_6,414361.8530200392,503633.06653965596,auto
2071,1972,deciduous,d13_6,414345.3415890485,503671.16984194214,auto
948,408,deciduous,d13_6,414158.2120378207,503931.7540925772,auto
1024,497,deciduous,d13_6,414170.91313858284,503916.93614168814,auto
1088,560,deciduous,d13_6,414181.49738921784,503906.5635760658,auto
1063,612,deciduous,d13_6,414177.26368896384,503897.884490545,auto
1000,655,deciduous,d13_6,414166.8911233415,503890.6872001132,auto
1000,655,deciduous,d13_6,414166.8911233415,503890.6872001132,auto
908,701,deciduous,d13_6,414151.4381174143,503883.06653965596,auto
1249,510,deciduous,d13_6,414208.38138583093,503914.81929156114,auto
1336,471,deciduous,d13_6,414222.7759666946,503921.3815269549,auto
1445,406,deciduous,deciduous,414241.01804783376,503932.0490286107,manual
1601,322,deciduous,d13_6,414267.0181343491,503946.1486734409,auto
824,5499,deciduous,d13_6,414137.466906576,503083.3205616712,auto
697,5451,deciduous,d13_6,414116.29840530595,503091.36459215387,auto
758,5390,deciduous,d13_6,414126.4592859156,503101.5254727635,auto
994,5507,deciduous,d13_6,414165.832698278,503082.050451595,auto
1061,5458,deciduous,d13_6,414177.05200395116,503090.09448207763,auto
1024,5396,deciduous,d13_6,414170.91313858284,503100.4670477,auto
1061,5458,deciduous,d13_6,414177.05200395116,503090.09448207763,auto
1077,5569,deciduous,d13_6,414179.5922241036,503071.67788597266,auto
783,5582,deciduous,d13_6,414130.6929861696,503069.56103584566,auto
1860,5152,deciduous,d13_6,414310.20187694015,503141.1105701386,auto
3278,5100,deciduous,d13_6,414546.4423511146,503149.78965565935,auto
3254,5250,deciduous,d13_6,414542.42033587326,503124.81082416064,auto
4036,5776,deciduous,d13_6,414672.8183036971,503037.1732289024,auto
