223,141,deciduous,deciduous,455047.3971986126,387970.13981621846,manual
370,99,deciduous,d23_4,455078.3216,387979.04368,auto
494,152,deciduous,d23_4,455104.56992,387967.82464,auto
494,152,deciduous,d23_4,455104.56992,387967.82464,auto
680,197,deciduous,d23_4,455143.9424,387958.29904,auto
539,216,deciduous,deciduous,455114.2137578959,387954.22334844875,manual
494,152,deciduous,d23_4,455104.56992,387967.82464,auto
409,305,deciduous,deciduous,455086.6357382155,387935.3610371811,manual
361,273,deciduous,d23_4,455076.41648,387942.21136,auto
259,240,deciduous,d23_4,455054.82512,387949.1968,auto
237,292,deciduous,d23_4,455050.16816,387938.18944,auto
305,308,deciduous,d23_4,455064.5624,387934.80256,auto
353,320,deciduous,d23_4,455074.72304,387932.2624,auto
303,387,deciduous,deciduous,455064.29535331996,387917.97131003265,manual
490,386,deciduous,d23_4,455103.7232,387918.29152,auto
543,415,deciduous,d23_4,455114.94224,387912.1528,auto
459,492,deciduous,d23_4,455097.16112,387895.85344,auto
436,525,deciduous,d23_4,455092.29248,387888.868,auto
436,525,deciduous,d23_4,455092.29248,387888.868,auto
514,520,deciduous,deciduous,455108.8943639052,387889.8614645883,manual
436,525,deciduous,d23_4,455092.29248,387888.868,auto
738,411,deciduous,d23_4,455156.21984,387912.99952,auto
861,428,deciduous,d23_4,455182.25648,387909.40096,auto
1012,389,deciduous,d23_4,455214.22016,387917.65648,auto
1053,418,deciduous,d23_4,455222.89904,387911.51776,auto
1190,326,deciduous,d23_4,455251.8992,387930.99232,auto
1206,365,deciduous,d23_4,455255.28608,387922.7368,auto
1243,298,deciduous,d23_4,455263.11824,387936.91936,auto
1296,212,deciduous,deciduous,455274.4015589707,387955.0411907929,manual
1250,247,deciduous,d23_4,455264.6,387947.71504,auto
1250,247,deciduous,d23_4,455264.6,387947.71504,auto
1281,189,deciduous,deciduous,455271.25103973434,387959.7871603033,manual
1256,103,deciduous,deciduous,455265.89106215804,387978.0771768638,manual
1271,142,deciduous,deciduous,455269.0826594921,387969.7707482618,manual
1118,392,deciduous,d23_4,455236.65824,387917.02144,auto
1118,392,deciduous,d23_4,455236.65824,387917.02144,auto
1247,64,deciduous,deciduous,455264.09092202235,387986.3423378513,manual
849,781,deciduous,d23_4,455179.71632,387834.67792,auto
1206,884,deciduous,d23_4,455255.28608,387812.87488,auto
1512,1126,deciduous,deciduous,455320.26818790985,387761.4652430148,manual
1343,993,deciduous,d23_4,455284.28624,387789.80176,auto
1083,783,deciduous,d23_4,455229.24944,387834.25456,auto
995,1018,deciduous,d23_4,455210.6216,387784.50976,auto
1020,1063,deciduous,deciduous,455216.0541874481,387774.9676061484,manual
1022,1111,deciduous,d23_4,455216.33696,387764.82352,auto
1463,1242,deciduous,d23_4,455309.68784,387737.09344,auto
1463,1242,deciduous,d23_4,455309.68784,387737.09344,auto
1542,1219,deciduous,d23_4,455326.41056,387741.96208,auto
1564,1252,deciduous,d23_4,455331.06752,387734.97664,auto
1532,1316,deciduous,d23_4,455324.29376,387721.42912,auto
1956,1291,deciduous,d23_4,455414.04608,387726.72112,auto
1845,1256,deciduous,d23_4,455390.5496,387734.12992,auto
1750,1217,deciduous,d23_4,455370.44,387742.38544,auto
1502,1400,deciduous,d23_4,455317.94336,387703.648,auto
1456,1449,deciduous,d23_4,455308.20608,387693.27568,auto
1456,1498,deciduous,d23_4,455308.20608,387682.90336,auto
1284,1505,deciduous,d23_4,455271.79712,387681.4216,auto
1579,1648,deciduous,d23_4,455334.24272,387651.15136,auto
1978,1782,deciduous,d23_4,455418.70304,387622.78624,auto
2135,1840,deciduous,d23_4,455451.9368,387610.5088,auto
1978,1782,deciduous,d23_4,455418.70304,387622.78624,auto
2330,1762,deciduous,d23_4,455493.2144,387627.01984,auto
2359,1582,deciduous,d23_4,455499.35312,387665.12224,auto
