2904,2074,conifer,c2_4,370614.71872,452560.97568,auto
2803,2205,conifer,c2_4,370593.33904,452533.2456,auto
2427,2758,conifer,c2_4,370513.74736,452416.18656,auto
2288,2976,conifer,c2_4,370484.32384,452370.04032,auto
2264,3103,conifer,c2_4,370479.24352,452343.15696,auto
2226,3140,conifer,c2_4,370471.19968,452335.3248,auto
3613,3385,conifer,c2_4,370764.79984,452283.4632,auto
3741,3159,conifer,c2_4,370791.89488,452331.30288,auto
4065,3071,conifer,c2_4,370860.4792,452349.93072,auto
3828,3100,conifer,c2_4,370810.31104,452343.792,auto
3824,3048,conifer,c2_4,370809.46432,452354.79936,auto
3832,2981,conifer,c2_4,370811.15776,452368.98192,auto
4458,1278,conifer,c2_4,370943.66944,452729.47296,auto
4543,1256,conifer,conifer,370961.74766549387,452734.03587805736,manual
4385,1073,conifer,c2_4,370928.2168,452772.86736,auto
581,3581,conifer,c2_4,370122.98608,452241.97392,auto
656,3481,conifer,c2_4,370138.86208,452263.14192,auto
373,138,deciduous,d13_6,370078.95664,452970.78816,auto
308,780,deciduous,d13_6,370065.19744,452834.8896,auto
87,870,deciduous,d13_6,370018.41616,452815.8384,auto
508,944,deciduous,d13_6,370107.53344,452800.17408,auto
466,1040,deciduous,d13_6,370098.64288,452779.8528,auto
536,1185,deciduous,d13_6,370113.46048,452749.1592,auto
408,1379,deciduous,d13_6,370086.36544,452708.09328,auto
330,1534,deciduous,d13_6,370069.8544,452675.28288,auto
235,1664,deciduous,d13_6,370049.7448,452647.76448,auto
481,1444,deciduous,d13_6,370101.81808,452694.33408,auto
527,1391,deciduous,d13_6,370111.55536,452705.55312,auto
569,1360,deciduous,d13_6,370120.44592,452712.1152,auto
694,1288,deciduous,d13_6,370146.90592,452727.35616,auto
749,1061,deciduous,d13_6,370158.54832,452775.40752,auto
792,1033,deciduous,d13_6,370167.65056,452781.33456,auto
773,977,deciduous,d13_6,370163.62864,452793.18864,auto
856,933,deciduous,d13_6,370181.19808,452802.50256,auto
850,982,deciduous,d13_6,370179.928,452792.13024,auto
921,955,deciduous,d13_6,370194.95728,452797.8456,auto
954,900,deciduous,d13_6,370201.94272,452809.488,auto
977,950,deciduous,deciduous,370206.8291161255,452798.70944262994,manual
1049,906,deciduous,d13_6,370222.05232,452808.21792,auto
1120,1138,deciduous,d13_6,370237.0816,452759.10816,auto
1278,1104,deciduous,d13_6,370270.52704,452766.30528,auto
1480,1157,deciduous,d13_6,370313.2864,452755.08624,auto
1505,1276,deciduous,d13_6,370318.5784,452729.89632,auto
1991,781,deciduous,d13_6,370421.45488,452834.67792,auto
2115,467,deciduous,d13_6,370447.7032,452901.14544,auto
2096,80,deciduous,d13_6,370443.68128,452983.0656,auto
2130,188,deciduous,d13_6,370450.8784,452960.20416,auto
2137,251,deciduous,d13_6,370452.36016,452946.86832,auto
2147,325,deciduous,d13_6,370454.47696,452931.204,auto
2208,336,deciduous,d13_6,370467.38944,452928.87552,auto
2241,399,deciduous,d13_6,370474.37488,452915.53968,auto
2301,435,deciduous,d13_6,370487.07568,452907.9192,auto
2340,340,deciduous,d13_6,370495.3312,452928.0288,auto
2413,243,deciduous,d13_6,370510.78384,452948.56176,auto
2461,145,deciduous,d13_6,370520.94448,452969.3064,auto
